Supplier.Name,Stage.Invoked,Reporting.Month,REPORTED.Total.Monthly.Potable.Water.Production.2014.2015,REPORTED.Total.Monthly.Potable.Water.Production.2013,REPORTED.Units,Total.Population.Served,Optional...Implementation,Conservation.Standard..starting.in.June.2015.,lat,long,liters.2014.2015,liters.2013,liters.normalized,liters.2014.2015.capita,capita.normalized,Month,Year,datesIdx
Davis,3,15-May,287.8,419.7,MG,68315,,NULL,37.7947692,-122.3978515,1089441727,1588737641,0.0347139,15947.32822,0.004105074,May,15,15-May
Davis,3,15-Apr,239.4,303.9,MG,68315,,NULL,37.7947692,-122.3978515,906227760.7,1150386869,0.028875983,13265.42869,0.003414714,Apr,15,15-Apr
Davis,3,15-Mar,220.1,274,MG,65783,,NULL,37.7947692,-122.3978515,833169298.8,1037203034,0.026548052,12665.41962,0.003260263,Mar,15,15-Mar
Davis,3,15-Feb,153.6,184.8,MG,65783,,NULL,37.7947692,-122.3978515,581439365.3,699544236.3,0.018526946,8838.748085,0.002275222,Feb,15,15-Feb
Davis,3,15-Jan,163.8,174.9,MG,65783,,NULL,37.7947692,-122.3978515,620050573.1,662068652.2,0.019757251,9425.6962,0.002426311,Jan,15,15-Jan
Davis,3,14-Dec,149.8,187.8,MG,65783,,NULL,37.7947692,-122.3978515,567054797.6,710900473.9,0.018068597,8620.08114,0.002218934,Dec,14,14-Dec
Davis,3,14-Nov,184.1,256,MG,65783,,NULL,37.7947692,-122.3978515,696894447.6,969065608.8,0.022205799,10593.83804,0.002727008,Nov,14,14-Nov
Davis,3,14-Oct,287.6,372.3,MG,65783,,NULL,37.7947692,-122.3978515,1088684645,1409309087,0.034689777,16549.63509,0.004260116,Oct,14,14-Oct
Davis,3,14-Sep,342.6,401.2,MG,65783,,NULL,37.7947692,-122.3978515,1296882334,1518707509,0.041323774,19714.55139,0.005074811,Sep,14,14-Sep
Davis,3,14-Aug,398.4,478.4,MG,65783,,NULL,37.7947692,-122.3978515,1508108354,1810941356,0.048054267,22925.50284,0.005901357,Aug,14,14-Aug
Davis,Two,14-Jul,431.3,502.1,MG,65783,,NULL,37.7947692,-122.3978515,1632648426,1900655633,0.052022603,24818.69824,0.006388693,Jul,14,14-Jul
Davis,2,14-Jun,416.2,465.9,MG,65783,,NULL,37.7947692,-122.3978515,1575488697,1763623700,0.05020127,23949.78485,0.006165022,Jun,14,14-Jun
Linda,3,15-Aug,97685000,153427000,G,18808,,32%,33.8931515,-117.7546316,369778023.4,580784488.9,0.011782583,19660.67755,0.005060943,Aug,15,15-Aug
Linda,3,15-Jul,97438000,167963000,G,18808,,32%,33.8931515,-117.7546316,368843026.5,635809245.5,0.01175279,19610.96483,0.005048147,Jul,15,15-Jul
Linda,3,15-Jun,93380000,148200000,G,18808,,32%,33.8931515,-117.7546316,353481822.4,560998137.6,0.011263322,18794.22705,0.004837907,Jun,15,15-Jun
Linda,3,15-May,89234000,1.33E+08,G,18808,,NULL,33.8931515,-117.7546316,337787502.1,503459867.1,0.010763239,17959.77786,0.004623107,May,15,15-May
Linda,3,15-Apr,78355000,92200000,G,18808,,NULL,33.8931515,-117.7546316,296605999.1,349015035.7,0.009451034,15770.20412,0.004059479,Apr,15,15-Apr
Linda,3,15-Mar,75753000,73727000,G,18808,,NULL,33.8931515,-117.7546316,286756355.7,279087109.9,0.009137186,15246.50977,0.003924673,Mar,15,15-Mar
Linda,3,15-Feb,53307000,57012000,G,18808,,NULL,33.8931515,-117.7546316,201788986,215813939.4,0.006429791,10728.89121,0.002761772,Feb,15,15-Feb
Linda,3,15-Jan,57287000,69506000,G,18808,,NULL,33.8931515,-117.7546316,216854927.9,263108883.6,0.006909851,11529.93023,0.002967971,Jan,15,15-Jan
Linda,,14-Dec,57877000,69300000,G,18808,,NULL,33.8931515,-117.7546316,219088321.2,262329088.6,0.006981016,11648.67722,0.002998538,Dec,14,14-Dec
Linda,,14-Nov,65600000,82098000,G,18808,,NULL,33.8931515,-117.7546316,248323062.2,310774798.2,0.00791255,13203.0552,0.003398658,Nov,14,14-Nov
Linda,,14-Oct,95045000,106494000,G,18808,,NULL,33.8931515,-117.7546316,359784534.3,403123722.4,0.011464151,19129.33509,0.004924168,Oct,14,14-Oct
Linda,,14-Sep,118344000,123961000,G,18808,,NULL,33.8931515,-117.7546316,447980861,469243523.2,0.014274433,23818.63361,0.006131262,Sep,14,14-Sep
Linda,,14-Aug,135554000,153427000,G,18808,,NULL,33.8931515,-117.7546316,513127810.7,580784488.9,0.016350271,27282.42294,0.007022891,Aug,14,14-Aug
Linda,,14-Jul,151803000,167963000,G,18808,,NULL,33.8931515,-117.7546316,574636978.9,635809245.5,0.018310195,30552.79556,0.007864733,Jul,14,14-Jul
Linda,,14-Jun,145220000,148203000,G,18808,,NULL,33.8931515,-117.7546316,549717608.2,561009493.8,0.017516166,29227.86092,0.007523675,Jun,14,14-Jun
Ceres,Stage 2,15-Aug,225.177,329.561,MG,47639,"The City of Ceres continues to promote water conservation manning booths at community events to stress the importance of water conservation and the City’s rebate programs. With the increase in the amount of rebates we offer to our residents from two to five we have seen a spike in rebates granted. For the month of August we granted the following rebates: 35 low-flow toilets, 10 high efficiency washing machines, 0 smart irrigation controllers, 9 Energy Efficient Dishwashers, and 3 Turf Replacement. For a total of 57 rebates granted during the month of August. ",28%,37.6314138,-121.0102313,852387838.2,1247524340,0.027160431,17892.64758,0.004605827,Aug,15,15-Aug
Ceres,Stage 2,15-Jul,229.294,312.515,MG,47639,"The City of Ceres continues to promote water conservation manning booths at concert in the park and our current rebate program. With have increase the amount of rebates we offer to our residents from two to five that include the following; low-flow toilets, high efficiency washing machines, smart irrigation controllers, Energy Efficient Dishwashers, and a Turf Replacement Program. For the month of July we granted 59 rebates to our residents. ",28%,37.6314138,-121.0102313,867972381.6,1182998198,0.027657016,18219.78592,0.004690037,Jul,15,15-Jul
Ceres,Stage 2,15-Jun,228.971,280.282,MG,46989,"The City of Ceres continues to promote its current rebate program for low-flow toilet and high efficiency washing machines; and has added a rebate for smart irrigation controllers, Energy Efficient Dishwashers, and a Turf Replacement Program. For the month of June the City of Ceres issues 44 rebates. ",28%,37.6314138,-121.0102313,866749693.4,1060982996,0.027618056,18445.79994,0.004748216,Jun,15,15-Jun
Ceres,Stage 2,15-May,205.005,268.339,MG,46989,"The City of Ceres continues to promote its rebate program of low-flow toilet and high efficiency washing machines; equaling 5 toilets and 0 washing machine granted for the month of May. In addition, we had added a rebate for smart irrigation controllers, Energy Efficient Dishwashers, and a Turf Replacement Program. Water division staff members continue to attend schools in our district and give presentations on the importance of water conservation and the current drought our state is in. ",NULL,37.6314138,-121.0102313,776028496.6,1015773814,0.024727322,16515.10985,0.004251229,May,15,15-May
Ceres,Stage 2,15-Apr,188.417,189.384,MG,46463,"The City of Ceres continues to promote its rebate program of low-flow toilet and high efficiency washing machines; equaling 10 toilets and 2 washing machine granted for the month of April. In addition, we had a water division staff member attend three schools in our district and give presentations to 324 students on the importance of water conservation and the current drought our state is in. During these presentations the children received shower timers, water conservation coloring books, crayons, water conservation pencils and literature for their parents listing ways to conserve water, and rebates / programs the City of Ceres offers. We also had one of our junior high school’s do a field trip to our waste water treatment plant and Well 32 to discuss how the water is treated and the importance of water conservation. In addition, we attended a poster contest for recycling and gave 20 winning children in our district water conservation bags with equipment to retrofit their showerheads, aerators, shower timers, conservation coloring books, crayons, water conservation pencils and literature for their parents to read conservation, rebates and programs the City offers. ",NULL,37.6314138,-121.0102313,713236073.5,716896567.4,0.022726508,15350.62466,0.003951473,Apr,15,15-Apr
Ceres,Stage 1,15-Mar,171.157,154.35,MG,46463,"The City of Ceres continues to promote its rebate program of low-flow toilet and high efficiency washing machines; equaling 1 toilet and 0 washing machine granted for the month of March. In addition, we mailed out to all the schools in our district a reminder letter last month that we are available for class room presentations with three schools inquiring this month on availability of dates for classroom presentations covering the current drought conditions and ways students can conserve water in the home on a daily base. ",NULL,37.6314138,-121.0102313,647899853.1,584278424.7,0.020644639,13944.42574,0.003589497,Mar,15,15-Mar
Ceres,Stage 1,15-Feb,116.137,120.684,MG,46463,"The City of Ceres continues to promote its rebate program of low-flow toilet and high efficiency washing machines; equaling 3 toilets and 1 washing machine granted for the month of February. In addition, we mailed out to all the schools in our district a reminder letter that we are available for class room presentations. Water Division staff attend one of these schools on February the 26th for Career Day where the topic covered the current drought conditions and ways students can conserve water in the home on a daily base. ",NULL,37.6314138,-121.0102313,439626455.5,456838726.3,0.014008229,9461.861169,0.00243562,Feb,15,15-Feb
